id,fdc_id,nutrient_id,amount,data_points,derivation_id,min,max,median,footnote,min_year_acquired
1320545,167963,1004,33.9,39,,,,,,
1320547,167963,1008,531,0,49,,,,,
1320573,167964,1257,0.043,0,67,,,,,
1320574,167964,1003,9.85,0,47,,,,,
1320587,167964,1093,1117,3,,,,,,
1320588,167964,1258,9.656,0,40,,,,,
1320604,167964,1253,5,0,47,,,,,
1320605,167964,1004,16.92,0,47,,,,,
1320607,167964,1008,463,0,47,,,,,
1320667,167965,1093,203,2,,,,,,
1320671,167965,1003,11.1,3,,,,,,
1320686,167965,1258,0.56,0,,,,,,
1320690,167965,1004,2.6,3,,,,,,
1320691,167965,1008,362,0,49,,,,,
1320755,167966,1093,166,0,44,,,,,
1320763,167966,1004,2.8,10,,,,,,
1320765,167966,1008,387,0,49,,,,,
1320786,167966,1258,0.57,0,,,,,,
1320806,167966,1003,8.2,10,,,,,,
1320814,167967,1003,9,4,,,,,,
1320820,167967,1093,116,1,,,,,,
1320840,167967,1258,0.64,0,,,,,,
1320859,167967,1004,3.5,4,,,,,,
1320861,167967,1008,380,0,49,,,,,
1320878,167968,1004,17.1,0,,,,,,
1320916,167968,1003,6.3,0,,,,,,
1320930,167968,1258,8.48,0,,,,,,
1320936,167968,1008,442,0,49,,,,,
1320937,167968,1093,95,0,51,,,,,
1321002,167969,1258,6.09,0,49,,,,,
1321014,167969,1003,14.2,1,,,,,,
1321019,167969,1093,121,1,,,,,,
1321035,167969,1253,4,1,,,,,,
1321049,167969,1004,31.9,1,,,,,,
1321051,167969,1008,484,0,49,,,,,
1321063,167970,1004,24.2,13,,,,,,
1321065,167970,1008,480,0,49,,,,,
1321090,167970,1003,7.9,13,,,,,,
1321096,167970,1093,787,16,,,,,,
1321100,167970,1258,4.64,0,,,,,,
1321120,167971,1003,1.59,1,1,,,,,
1321131,167971,1093,44,1,1,,,,,
1321161,167971,1253,2,1,1,,,,,
1321162,167971,1258,0.967,0,49,,,,,
1321206,167971,1004,3.31,1,1,,,,,
1321208,167971,1008,387,0,49,,,,,
1321252,167972,1093,391,0,40,,,,,
1321266,167972,1253,9,0,40,,,,,
1321267,167972,1258,2.065,0,40,,,,,
1321271,167972,1003,0.03,0,40,,,,,
1321276,167972,1004,3.3,0,40,,,,,
1321278,167972,1008,391,0,49,,,,,
1321316,167973,1258,29.018,2,1,,,,,
1321317,167973,1003,8.15,3,1,,,,,
1321323,167973,1093,107,2,1,,,,,
1321330,167973,1004,31.36,5,1,,,,,
1321360,167973,1008,540,0,49,,,,,
1321364,167973,1253,1,0,39,,,,,
1321386,167974,1008,382,0,49,,,,,
1321407,167974,1258,2.476,0,40,,,,,
1321438,167974,1253,7,3,,,,,,
1321442,167974,1093,245,42,,,,,,
1321445,167974,1003,4.6,3,,,,,,
1321447,167974,1004,8.1,1,,,,,,
1321466,167975,1004,21.19,1,47,,,,,
1321468,167975,1008,462,1,47,,,,,
1321475,167975,1003,6.19,1,47,,,,,
1321481,167975,1093,122,1,47,,,,,
1321484,167975,1253,27,1,47,,,,,
1321485,167975,1258,12.72,1,47,,,,,
1321541,167976,1008,480,0,49,,,,,
1321547,167976,1093,11,6,,,,,,
1321550,167976,1003,4.2,5,,,,,,
1321561,167976,1258,17.75,0,,,,,,
1321584,167976,1004,30,9,,,,,,
1321615,167977,1008,507,0,49,,,,,
1321627,167977,1004,34.2,4,,,,,,
1321648,167977,1093,16,4,,,,,,
1321656,167977,1003,3.9,4,,,,,,
1321669,167977,1258,20.08,0,,,,,,
1321688,167978,1093,26,2,,,,,,
1321691,167978,1003,2.2,5,,,,,,
1321696,167978,1004,9.3,5,,,,,,
1321738,167978,1008,366,0,49,,,,,
1321739,167978,1258,5.46,0,39,,,,,
1321763,167979,1253,13,1,47,,,,,
1321764,167979,1258,15.23,1,47,,,,,
1321765,167979,1003,11.97,1,47,,,,,
1321768,167979,1093,52,1,47,,,,,
1321771,167979,1004,37.13,1,47,,,,,
1321775,167979,1008,569,0,49,,,,,
1321820,167980,1003,2.2,2,1,,,,,
1321822,167980,1258,24.1,1,1,,,,,
1321823,167980,1093,89,2,1,,,,,
1321825,167980,1004,29.05,2,1,,,,,
1321835,167980,1008,539,0,49,,,,,
1321884,167981,1008,222,0,49,,,,,
1321887,167981,1253,91,1,,,,,,
1321888,167981,1258,7.48,0,,,,,,
1321909,167981,1093,61,1,,,,,,
1321912,167981,1003,4.1,1,,,,,,
1321935,167981,1004,13,11,,,,,,
1321943,167982,1004,7.17,1,47,,,,,
1321945,167982,1008,384,1,47,,,,,
1321952,167982,1003,2.19,1,47,,,,,
1321958,167982,1093,28,1,47,,,,,
1321960,167982,1253,1,1,47,,,,,
1321961,167982,1258,4.34,1,47,,,,,
1321965,167983,1258,0.54,1,47,,,,,
1321966,167983,1003,2.3,1,47,,,,,
1321972,167983,1093,195,1,47,,,,,
1321973,167983,1004,2.64,1,47,,,,,
1321975,167983,1008,347,1,47,,,,,
1321982,167984,1004,30.57,1,47,,,,,
1321984,167984,1008,531,1,47,,,,,
1321991,167984,1003,8.51,1,47,,,,,
1321997,167984,1093,101,1,47,,,,,
1322000,167984,1253,24,1,47,,,,,
1322001,167984,1258,18.34,1,47,,,,,
1322051,167985,1003,8.78,1,47,,,,,
1322054,167985,1253,6,1,47,,,,,
1322055,167985,1258,6.65,1,47,,,,,
1322063,167985,1093,225,1,47,,,,,
1322074,167985,1004,23.98,1,47,,,,,
1322076,167985,1008,482,1,47,,,,,
1322135,167986,1004,0.02,0,62,,,,,
1322137,167986,1008,373,0,49,,,,,
1322154,167986,1093,11,0,61,,,,,
1322159,167987,1008,410,0,49,,,,,
1322160,167987,1003,2.39,0,58,,,,,
1322174,167987,1253,14,0,58,,,,,
1322205,167987,1093,45,0,58,,,,,
1322210,167987,1257,0.165,0,58,,,,,
1322211,167987,1258,6.448,0,58,,,,,
1322240,167987,1004,10.41,0,58,,,,,
1322242,167988,1008,460,0,49,,,,,
1322249,167988,1003,4.38,0,58,,,,,
1322260,167988,1253,12,0,58,,,,,
1322283,167988,1004,18.93,0,58,,,,,
1322311,167988,1257,0.142,0,58,,,,,
1322312,167988,1258,6.489,0,58,,,,,
1322319,167988,1093,39,0,58,,,,,
1322346,167989,1008,396,0,49,,,,,
1322387,167989,1093,44,9,,,,,,
1322445,167990,1093,38,33,,,,,,
1322460,167990,1004,0.2,1,1,,,,,
1322462,167990,1008,394,0,49,,,,,
1322467,167991,1004,0.05,0,40,,,,,
1322469,167991,1008,375,0,49,,,,,
1322517,167991,1093,50,1,44,,,,,
1322554,167992,1257,0.099,0,49,,,,,
1322567,167992,1008,518,0,49,,,,,
1322579,167992,1004,25.99,1,1,,,,,
1322616,167992,1253,11,1,1,,,,,
1322624,167992,1093,54,1,1,,,,,
1322627,167992,1003,6.51,1,1,,,,,
1322646,167992,1258,17.953,0,49,,,,,
1322662,167993,1008,523,0,49,,,,,
1322664,167993,1004,26.58,1,47,,,,,
1322680,167993,1093,196,1,47,,,,,
1322688,167993,1253,11,1,47,,,,,
1322689,167993,1258,15.92,1,47,,,,,
1322690,167993,1003,6.62,1,47,,,,,
1322713,167994,1004,23,2,,,,,,
1322715,167994,1008,467,0,49,,,,,
1322722,167994,1093,170,1,,,,,,
1322724,167994,1003,8.1,2,,,,,,
1322753,167994,1253,17,0,39,,,,,
1322754,167994,1258,7.268,0,39,,,,,
1322779,167995,1258,0.056,0,,,,,,
1322795,167995,1093,80,3,44,56,100,,,
1322814,167995,1003,1.8,5,,,,,,
1322834,167995,1004,0.2,5,,,,,,
1322836,167995,1008,318,0,49,,,,,
1322863,167996,1093,195,2,1,,,,,
1322867,167996,1003,12.49,2,1,,,,,
1322872,167996,1258,4.127,2,1,,,,,
1322883,167996,1004,21.52,2,1,,,,,
1322885,167996,1008,469,0,49,,,,,
1322953,167997,1004,23,1,47,,,,,
1322955,167997,1008,462,1,47,,,,,
1322966,167997,1003,7.7,1,47,,,,,
1322968,167997,1253,7,1,47,,,,,
1322969,167997,1257,0.05,1,47,,,,,
1322970,167997,1258,9.6,1,47,,,,,
1322985,167997,1093,193,1,47,,,,,
1322997,167998,1004,1.92,0,64,,,,,
1322999,167998,1008,105,0,65,,,,,
1323039,167998,1003,3.15,0,64,,,,,
1323057,167998,1253,6,0,65,,,,,
1323058,167998,1258,1.064,0,64,,,,,
1323066,167998,1093,284,0,64,,,,,
1323092,167999,1004,15.59,2,1,,,,,
1323094,167999,1008,426,0,49,,,,,
1323119,167999,1093,3,2,1,,,,,
1323122,167999,1003,3.64,2,1,,,,,
1323130,167999,1258,8.606,2,1,,,,,
1323147,168000,1008,539,0,49,,,,,
1323154,168000,1004,29.73,1,44,,,,,
1323166,168000,1093,41,1,44,,,,,
1323167,168000,1003,5.41,1,44,,,,,
1323191,168000,1258,28.423,1,44,,,,,
1323242,168001,1003,13.1,5,,,,,,
1323244,168001,1253,9,2,,,,,,
1323250,168001,1093,41,3,,,,,,
1323259,168001,1004,33.5,5,,,,,,
1323261,168001,1258,14.6,0,41,,,,,
1323284,168001,1008,519,0,49,,,,,
1323310,168002,1004,24.18,3,1,23.28,25.21,,,
1323312,168002,1008,515,0,49,,,,,
1323367,168002,1093,111,3,1,108,114,,,
1323377,168002,1257,0.043,0,49,,,,,
1323378,168002,1258,10.501,0,49,,,,,
1323402,168003,1003,4.06,1,1,,,,,
1323413,168003,1093,122,1,1,,,,,
1323416,168003,1257,0.102,0,49,,,,,
1323417,168003,1258,15.299,0,49,,,,,
1323441,168003,1004,30.42,1,1,,,,,
1323443,168003,1008,541,0,49,,,,,
1323479,168004,1004,15.63,1,1,,,,,
1323481,168004,1008,446,0,49,,,,,
1323502,168004,1093,587,1,1,,,,,
1323507,168004,1003,12.06,1,1,,,,,
1323508,168005,1003,11.71,3,1,11.31,12.38,,,
1323518,168005,1093,874,3,1,844,918,,,
1323521,168005,1004,16.11,3,1,15.54,16.69,,,
1323523,168005,1008,457,0,49,,,,,
1323532,168006,1004,16.82,2,1,16.3,17.34,,,
1323534,168006,1008,458,0,49,,,,,
1323546,168006,1003,9.56,2,1,9.25,9.88,,,
1323556,168006,1093,868,2,1,834,901,,,
1323561,168007,1003,3.13,1,1,,,,,
1323572,168007,1093,212,1,1,,,,,
1323575,168007,1257,0.036,0,49,,,,,
1323576,168007,1258,5.918,0,49,,,,,
1323600,168007,1004,22.15,1,1,,,,,
1323602,168007,1008,499,0,49,,,,,
1323637,168008,1004,2.65,2,1,2.6,2.7,,,
1323639,168008,1008,239,0,49,,,,,
1323677,168008,1003,3.34,2,1,3.33,3.35,,,
1323688,168008,1093,593,2,1,572,614,,,
1323695,168008,1257,0.008,0,49,,,,,
1323696,168008,1258,0.215,0,49,,,,,
1323720,168009,1003,3.81,2,1,3.81,3.81,,,
1323731,168009,1093,441,2,1,427,454,,,
1323738,168009,1257,0.01,0,49,,,,,
1323739,168009,1258,0.977,0,49,,,,,
1323763,168009,1004,4.47,2,1,4.34,4.6,,,
1323765,168009,1008,240,0,49,,,,,
1323803,168010,1004,6.4,1,1,,,,,
1323805,168010,1008,310,0,49,,,,,
1323815,168010,1003,7.99,1,1,,,,,
1323826,168010,1093,707,1,1,,,,,
1323832,168011,1003,2.99,5,1,2.81,3.38,,,
1323841,168011,1093,508,3,1,506,510,,,
1323847,168011,1257,0.01,0,49,,,,,
1323848,168011,1258,0.781,0,49,,,,,
1323872,168011,1004,8.22,5,1,7.97,8.69,,,
1323874,168011,1008,248,0,49,,,,,
1323913,168012,1004,18.93,1,1,,,,,
1323915,168012,1008,471,0,49,,,,,
1323921,168012,1003,7.63,1,1,,,,,
1323927,168012,1093,730,1,1,,,,,
1323942,168013,1004,4.23,4,1,3.44,5.87,,,
1323944,168013,1008,265,0,49,,,,,
1323993,168013,1258,0.872,0,49,,,,,
1324034,168013,1003,13.36,4,1,11.94,15.69,,,
1324044,168013,1093,381,0,44,,,,,
1324079,168014,1093,335,0,51,,,,,
1324080,168014,1003,6.9,46,,,,,,
1324102,168014,1004,13.8,46,,,,,,
1324104,168014,1008,446,0,49,,,,,
1324125,168014,1258,3.463,0,39,,,,,
1324135,168015,1004,11.1,1,1,,,,,
1324137,168015,1008,209,0,49,,,,,
1324142,168015,1003,1.7,1,1,,,,,
1324147,168015,1093,214,1,1,,,,,
1324151,168015,1257,0.21,1,1,,,,,
1324152,168015,1258,0.93,1,1,,,,,
1324153,168016,1003,1.36,1,1,,,,,
1324158,168016,1093,250,1,1,,,,,
1324162,168016,1257,0.07,1,1,,,,,
1324163,168016,1258,0.31,1,1,,,,,
1324164,168016,1004,3.58,1,1,,,,,
1324166,168016,1008,161,0,49,,,,,
1324171,168017,1003,3.9,1,2,,,,,
1324178,168017,1004,0.1,1,2,,,,,
1324180,168017,1008,81,0,49,,,,,
1324184,168018,1004,1.1,1,2,,,,,
1324186,168018,1008,104,0,49,,,,,
1324190,168018,1003,7.3,1,2,,,,,
1324197,168019,1003,12.3,1,2,,,,,
1324207,168019,1253,41,1,2,,,,,
1324208,168019,1258,0.2,1,2,,,,,
1324209,168019,1004,0.8,1,2,,,,,
1324216,168019,1008,56,0,49,,,,,
1324230,168020,1004,2.3,1,2,,,,,
1324231,168020,1003,82.6,1,2,,,,,
1324247,168020,1258,0.6,1,2,,,,,
1324260,168020,1008,351,0,49,,,,,
1324271,168021,1004,8,1,2,,,,,
1324273,168021,1008,156,0,49,,,,,
1324277,168021,1003,16.6,1,2,,,,,
1324286,168022,1003,4.2,1,2,,,,,
1324292,168022,1004,0.5,1,2,,,,,
1324294,168022,1008,61,0,49,,,,,
1324297,168023,1004,10.6,1,2,,,,,
1324304,168023,1003,15.9,1,2,,,,,
1324307,168023,1008,159,0,49,,,,,
1324309,168024,1003,30.7,1,2,,,,,
1324316,168024,1004,15.9,1,2,,,,,
1324318,168024,1008,266,0,49,,,,,
1324322,168025,1093,110,0,2,,,,,
1324323,168025,1003,28.4,1,2,,,,,
1324330,168025,1253,90,1,2,,,,,
1324331,168025,1258,0.82,1,2,,,,,
1324332,168025,1004,3.2,1,2,,,,,
1324334,168025,1008,142,0,49,,,,,
1324347,168026,1004,3.3,1,2,,,,,
1324349,168026,1008,116,0,49,,,,,
1324354,168026,1003,18.6,1,2,,,,,
1324361,168026,1258,1.17,1,2,,,,,
1324363,168027,1003,7.4,1,2,,,,,
1324369,168027,1093,30,1,2,,,,,
1324377,168027,1253,12,1,2,,,,,
1324378,168027,1258,0.5,1,2,,,,,
1324379,168027,1004,2.2,1,2,,,,,
1324381,168027,1008,72,0,49,,,,,
1324388,168028,1004,0.7,1,2,,,,,
1324390,168028,1008,42,0,49,,,,,
1324394,168028,1003,2.3,1,2,,,,,
1324405,168029,1003,19.2,1,2,,,,,
1324413,168029,1253,80,1,2,,,,,
1324414,168029,1258,2.57,1,2,,,,,
1324415,168029,1004,13.6,1,2,,,,,
1324417,168029,1008,199,0,49,,,,,
1324423,168030,1004,24.1,1,2,,,,,
1324425,168030,1008,282,0,49,,,,,
1324427,168030,1003,16.3,1,2,,,,,
1324435,168031,1003,21,1,2,,,,,
1324443,168031,1004,3,1,2,,,,,
1324445,168031,1008,125,0,49,,,,,
1324447,168032,1004,100,1,2,,,,,
1324449,168032,1008,900,0,49,,,,,
1324459,168032,1253,120,1,2,,,,,
1324460,168033,1003,18.9,1,2,,,,,
1324466,168033,1093,51,1,2,,,,,
1324471,168033,1253,55,1,2,,,,,
1324472,168033,1258,1.37,1,2,,,,,
1324473,168033,1004,6.1,1,2,,,,,
1324475,168033,1008,131,0,49,,,,,
1324483,168034,1004,3.6,1,2,,,,,
1324485,168034,1008,107,0,49,,,,,
1324487,168034,1003,18.6,1,2,,,,,
1324492,168035,1003,2.6,1,2,,,,,
1324497,168035,1004,61,1,2,,,,,
1324499,168035,1008,592,0,49,,,,,
1324504,168036,1004,1.6,1,2,,,,,
1324506,168036,1008,122,0,49,,,,,
1324509,168036,1003,6.1,1,2,,,,,
1324514,168037,1004,5.18,3,1,4.67,5.91,,,
1324516,168037,1008,386,0,49,,,,,
1324552,168037,1003,9.72,3,1,9.29,10.06,,,
1324563,168037,1093,4,3,1,4,4,,,
1324581,168037,1258,0.83,0,49,,,,,
1324592,168038,1003,10.99,1,1,,,,,
1324603,168038,1093,4,1,1,,,,,
1324624,168038,1258,0.853,0,49,,,,,
1324635,168038,1004,5.04,1,1,,,,,
1324637,168038,1008,398,0,49,,,,,
1324681,168039,1004,5.88,1,1,,,,,
1324683,168039,1008,384,0,49,,,,,
1324734,168039,1258,1.043,0,49,,,,,
1324745,168039,1003,9.85,1,1,,,,,
1324756,168039,1093,4,1,1,,,,,
1324771,168040,1003,0.52,1,1,,,,,
1324780,168040,1093,20,1,1,,,,,
1324791,168040,1004,0.2,1,1,,,,,
1324793,168040,1008,26,0,49,,,,,
1324811,168041,1004,0.95,2,1,0.74,1.17,,,
1324813,168041,1008,237,0,49,,,,,
1324854,168041,1003,7.28,2,1,6.73,7.82,,,
1324865,168041,1093,482,2,1,477,487,,,
1324898,168041,1258,0.296,0,49,,,,,
1324901,168042,1003,8.71,2,1,5.25,12.17,,,
1324911,168042,1093,46,2,1,28,64,,,
1324928,168042,1253,28,2,1,21,35,,,
1324929,168042,1258,1.709,0,49,,,,,
1324940,168042,1004,3.78,2,1,3.73,3.83,,,
1324942,168042,1008,101,0,49,,,,,
1324975,168043,1004,2.06,1,1,,,,,
1324977,168043,1008,83,0,49,,,,,
1325020,168043,1003,6.71,1,1,,,,,
1325031,168043,1093,45,1,1,,,,,
1325057,168043,1253,13,1,1,,,,,
1325058,168043,1258,0.733,0,49,,,,,
1325071,168044,1093,49,1,1,,,,,
1325087,168044,1003,8.62,1,1,,,,,
1325098,168044,1253,43,1,1,,,,,
1325099,168044,1258,1.735,0,49,,,,,
1325133,168044,1004,4.34,1,1,,,,,
1325150,168044,1008,103,0,49,,,,,
1325159,168045,1004,7.28,1,1,,,,,
1325186,168045,1003,21.94,1,1,,,,,
1325191,168045,1093,60,1,1,,,,,
1325194,168045,1253,64,1,1,,,,,
1325195,168045,1258,1.007,0,49,,,,,
1325209,168045,1008,153,0,49,,,,,
1325274,168046,1093,59,1,1,,,,,
1325275,168046,1003,20.69,1,1,,,,,
1325282,168046,1253,59,1,1,,,,,
1325283,168046,1258,0.547,0,49,,,,,
1325291,168046,1004,3.67,1,1,,,,,
1325378,168046,1008,116,0,49,,,,,
1325407,168047,1093,48,1,1,,,,,
1325411,168047,1253,61,1,1,,,,,
1325412,168047,1258,1.87,0,49,,,,,
1325461,168047,1004,11.73,2,43,10.07,13.4,,,
1325463,168047,1003,20.25,2,43,18,22.5,,,
1325470,168047,1008,187,0,49,,,,,
1325487,168048,1003,0.85,1,1,,,,,
1325498,168048,1093,14,1,1,,,,,
1325502,168048,1004,0.33,1,1,,,,,
1325504,168048,1008,47,0,49,,,,,
1325525,168049,1004,3.67,1,1,,,,,
1325544,168049,1003,59.38,1,1,,,,,
1325557,168049,1253,164,1,1,,,,,
1325579,168049,1008,271,0,49,,,,,
1325604,168049,1258,1.586,0,49,,,,,
1325620,168049,1093,950,1,1,,,,,
1325623,168050,1003,22.63,1,1,,,,,
1325635,168050,1093,52,1,1,,,,,
1325656,168050,1253,81,1,1,,,,,
1325657,168050,1258,1.27,0,49,,,,,
1325691,168050,1004,3.37,1,1,,,,,
1325693,168050,1008,122,0,49,,,,,
1325717,168051,1004,25.08,1,1,,,,,
1325747,168051,1003,35.31,1,1,,,,,
1325755,168051,1093,120,1,1,,,,,
1325766,168051,1253,64,1,1,,,,,
1325767,168051,1258,3.92,0,49,,,,,
1325815,168051,1008,367,0,49,,,,,
1325839,168052,1004,13.44,1,1,,,,,
1325868,168052,1003,62.44,1,1,,,,,
1325879,168052,1093,200,1,1,,,,,
1325907,168052,1253,266,1,1,,,,,
1325908,168052,1258,2.85,0,49,,,,,
1325930,168052,1008,371,0,49,,,,,
1325934,168053,1003,23.63,1,1,,,,,
1325945,168053,1093,57,1,1,,,,,
1325966,168053,1004,10.17,1,1,,,,,
1325997,168053,1253,121,0,16,,,,,
1326001,168053,1008,186,0,49,,,,,
1326021,168054,1008,378,0,49,,,,,
1326029,168054,1004,14.38,2,1,10.55,18.2,,,
1326058,168054,1003,62.09,2,1,60.88,63.31,,,
1326067,168054,1093,190,2,1,130,250,,,
1326080,168054,1253,214,2,1,213,214,,,
1326081,168054,1258,2.395,0,49,,,,,
1326097,168055,1003,29.45,1,1,,,,,
1326108,168055,1093,56,1,1,,,,,
1326135,168055,1253,70,1,1,,,,,
1326136,168055,1257,0.065,0,49,,,,,
1326137,168055,1258,1.138,0,49,,,,,
1326151,168055,1004,2.8,1,1,,,,,
1326153,168055,1008,143,0,49,,,,,
1326203,168056,1004,1.8,1,1,,,,,
1326246,168056,1003,20.14,1,1,,,,,
1326257,168056,1093,49,1,1,,,,,
1326278,168056,1257,0.039,0,49,,,,,
1326279,168056,1258,0.706,0,49,,,,,
1326294,168056,1008,97,0,49,,,,,
1326307,168057,1253,63,1,1,,,,,
1326308,168057,1257,0.04,0,49,,,,,
1326309,168057,1258,1.125,0,49,,,,,
1326336,168057,1003,30.56,1,1,,,,,
1326347,168057,1093,50,1,1,,,,,
1326372,168057,1004,2.85,1,1,,,,,
1326405,168057,1008,148,0,49,,,,,
1326408,168058,1004,0.98,1,1,,,,,
1326410,168058,1008,156,0,49,,,,,
1326433,168058,1003,2.89,1,1,,,,,
1326445,168058,1093,2,1,1,,,,,
1326468,168059,1003,77.27,1,1,,,,,
1326480,168059,1093,2850,1,1,,,,,
1326492,168059,1253,227,1,1,,,,,
1326493,168059,1258,0.829,0,49,,,,,
1326510,168059,1004,8.06,1,1,,,,,
1326512,168059,1008,382,0,49,,,,,
1326552,168060,1004,8.26,1,1,,,,,
1326554,168060,1008,159,0,49,,,,,
1326592,168060,1003,21.11,1,1,,,,,
1326604,168060,1093,118,1,1,,,,,
1326617,168060,1253,59,1,1,,,,,
1326618,168060,1258,1.53,0,49,,,,,
1326650,168061,1253,20,1,1,,,,,
1326651,168061,1258,1.28,0,49,,,,,
1326667,168061,1003,6.81,1,1,,,,,
1326678,168061,1093,130,1,1,,,,,
1326692,168061,1004,3.47,1,1,,,,,
1326694,168061,1008,95,0,49,,,,,
1326742,168062,1003,16.17,12,1,12.56,20.25,,,
1326753,168062,1093,536,12,1,313,673,,,
1326780,168062,1253,54,6,1,38,75,,,
1326781,168062,1257,0.108,0,49,,,,,
1326782,168062,1258,2.55,0,49,,,,,
1326806,168062,1004,10.64,12,1,7.94,11.81,,,
1326808,168062,1008,204,0,49,,,,,
1326862,168063,1003,3.2,4,1,1.81,4.06,,,
1326873,168063,1093,106,4,1,41,182,,,
1326891,168063,1253,8,4,1,6,10,,,
1326892,168063,1257,0.145,0,49,,,,,
1326893,168063,1258,1.899,0,49,,,,,
1326916,168063,1004,3.69,4,1,2.46,5.86,,,
1326918,168063,1008,146,0,49,,,,,
1326971,168064,1004,3.85,4,1,1.45,6.34,,,
1326973,168064,1008,151,0,49,,,,,
1327026,168064,1003,4.64,4,1,4.37,5.06,,,
1327037,168064,1093,420,4,1,309,506,,,
1327056,168064,1257,0.047,0,49,,,,,
1327057,168064,1258,0.729,0,49,,,,,
1327080,168065,1003,3.96,3,1,3.44,4.44,,,
1327091,168065,1093,370,3,1,310,414,,,
1327110,168065,1257,0.012,0,49,,,,,
1327111,168065,1258,0.502,0,49,,,,,
1327134,168065,1004,3.46,3,1,2.39,4.21,,,
1327136,168065,1008,142,0,49,,,,,
1327189,168066,1004,4.98,1,1,,,,,
1327191,168066,1008,182,0,49,,,,,
1327239,168066,1003,3.5,1,1,,,,,
1327247,168066,1093,583,1,1,,,,,
1327266,168066,1257,0.013,0,49,,,,,
1327267,168066,1258,0.763,0,49,,,,,
1327290,168067,1003,7.35,6,1,5.56,9.62,,,
1327301,168067,1093,473,6,1,412,573,,,
1327325,168067,1253,20,6,1,16,23,,,
1327326,168067,1257,0.058,0,49,,,,,
1327327,168067,1258,2.692,0,49,,,,,
1327352,168067,1004,9.04,6,1,5.19,10.94,,,
1327354,168067,1008,174,0,49,,,,,
1327422,168068,1004,2.57,5,1,1.46,4.58,,,
1327424,168068,1008,103,0,49,,,,,
1327500,168068,1253,1,5,1,0,2,,,
1327501,168068,1257,0.018,0,49,,,,,
1327502,168068,1258,0.535,0,49,,,,,
1327525,168068,1003,5.1,5,1,3.94,6.44,,,
1327536,168068,1093,311,5,1,230,400,,,
1327538,168069,1003,8.61,6,1,5.38,12.69,,,
1327544,168069,1093,411,6,1,322,535,,,
1327566,168069,1253,59,6,1,25,83,,,
1327567,168069,1257,0.111,0,49,,,,,
1327568,168069,1258,1.045,0,49,,,,,
1327591,168069,1004,2.58,6,1,1.85,3.54,,,
1327593,168069,1008,74,0,49,,,,,
1327645,168070,1004,5.38,4,1,2.58,9.7,,,
1327647,168070,1008,219,0,49,,,,,
1327704,168070,1003,5.48,4,1,3.13,9.5,,,
1327714,168070,1093,270,4,1,149,422,,,
1327740,168070,1253,5,4,1,0,19,,,
1327741,168070,1257,0.157,0,49,,,,,
1327742,168070,1258,2.902,0,49,,,,,
1327765,168071,1003,8.02,3,1,6.62,9,,,
1327772,168071,1093,418,3,1,200,634,,,
1327791,168071,1257,0.778,0,49,,,,,
1327792,168071,1258,6.834,0,49,,,,,
1327817,168071,1004,26.24,3,1,22.87,28.67,,,
1327876,168071,1008,462,0,49,,,,,
1327886,168072,1093,409,24,1,118,584,,,
1327894,168072,1003,7.08,6,1,5.87,8.56,,,
1327918,168072,1253,14,6,1,10,21,,,
1327919,168072,1257,0.058,0,49,,,,,
1327920,168072,1258,0.978,0,49,,,,,
1327995,168072,1004,5.3,12,1,3.62,7.39,,,
1327997,168072,1008,105,0,49,,,,,
1328010,168073,1257,0.126,0,49,,,,,
1328011,168073,1258,2.83,0,49,,,,,
1328030,168073,1093,871,6,1,751,1060,,,
1328047,168073,1003,18.67,6,1,17,21.88,,,
1328081,168073,1004,15.41,6,1,14.52,16.68,,,
1328083,168073,1008,294,0,49,,,,,
1328126,168073,1253,42,3,1,40,44,,,
1328134,168074,1003,12.62,1,1,,,,,
1328142,168074,1093,1050,1,1,,,,,
1328163,168074,1253,89,1,1,,,,,
1328164,168074,1257,0.112,0,49,,,,,
1328165,168074,1258,3.064,0,49,,,,,
1328186,168074,1004,16.77,1,1,,,,,
1328188,168074,1008,287,0,49,,,,,
1328255,168075,1253,67,5,1,65,69,,,
1328256,168075,1257,0.193,0,49,,,,,
1328257,168075,1258,3.249,0,49,,,,,
1328280,168075,1003,22.94,5,1,21.13,24.81,,,
1328287,168075,1093,414,5,1,310,482,,,
1328290,168075,1004,17.05,4,1,15.12,19,,,
1328292,168075,1008,266,0,49,,,,,
1328367,168076,1004,17.87,6,1,17.3,18.3,,,
1328369,168076,1008,324,0,49,,,,,
1328410,168076,1253,32,3,1,32,32,,,
1328411,168076,1257,0.372,0,49,,,,,
1328412,168076,1258,6.643,0,49,,,,,
1328418,168076,1003,13.56,6,1,13.17,14.09,,,
1328429,168076,1093,1008,6,1,964,1060,,,
1328495,168077,1004,20.01,1,1,,,,,
1328497,168077,1008,319,0,49,,,,,
1328516,168077,1253,83,1,1,,,,,
1328517,168077,1257,0.178,0,49,,,,,
1328518,168077,1258,3.515,0,49,,,,,
1328541,168077,1003,13.88,1,1,,,,,
1328552,168077,1093,1400,1,1,,,,,
1328575,168078,1003,5.19,6,1,4.86,5.76,,,
1328586,168078,1093,300,6,1,280,340,,,
1328623,168078,1253,7,3,1,5,9,,,
1328624,168078,1257,0.07,0,49,,,,,
1328625,168078,1258,1.384,0,49,,,,,
1328636,168078,1004,4.92,6,1,4.1,7.6,,,
1328638,168078,1008,150,0,49,,,,,
